Date,Open,High,Low,Close,Volume,Stock,LABEL
2017-08-11,356.97,361.26,353.62,357.87,4358686,TSLA,1
2014-09-03,287.67,288.0,280.1,281.19,6776476,TSLA,-1
2013-03-21,35.95,37.06,35.74,36.01,1146287,TSLA,-1
2016-11-22,185.84,191.47,183.71,191.17,5567401,TSLA,1
2016-10-28,204.0,205.32,199.83,199.97,4202047,TSLA,1
2012-04-17,32.43,33.07,32.04,32.24,1115538,TSLA,-1
2015-04-16,207.7,209.17,206.29,206.7,1659059,TSLA,1
2011-05-11,28.2,28.3,26.92,27.07,962565,TSLA,-1
2012-05-07,31.96,32.58,31.61,32.47,1157969,TSLA,1
2014-02-13,193.34,202.72,193.25,199.63,8128190,TSLA,1
2013-08-07,141.89,141.95,132.36,134.23,18098186,TSLA,-1
2010-07-01,25.0,25.92,20.27,21.96,8229863,TSLA,-1
2015-06-26,268.89,269.11,266.0,267.09,3838400,TSLA,1
2012-08-14,30.75,31.17,29.26,29.42,793336,TSLA,-1
2012-05-03,33.91,34.0,32.13,32.46,842107,TSLA,1
2017-11-03,299.5,306.25,295.13,306.09,8893974,TSLA,1
2014-06-12,205.1,209.88,202.71,203.52,5993979,TSLA,-1
2016-06-24,190.05,195.12,189.73,193.15,5854728,TSLA,-1
2014-05-27,208.52,213.87,207.7,211.56,5345373,TSLA,1
2010-12-09,32.51,32.72,31.65,32.05,405983,TSLA,-1
2014-07-21,217.25,223.21,216.72,220.54,3824868,TSLA,1
2012-07-17,35.0,35.21,32.38,33.35,2569213,TSLA,-1
2017-07-12,330.4,333.1,324.5,329.52,10323843,TSLA,1
2014-05-05,209.48,217.69,208.52,216.61,5149239,TSLA,-1
2010-07-26,21.5,21.5,20.3,20.95,922453,TSLA,-1
2015-09-02,245.3,247.88,239.78,247.69,4629100,TSLA,1
2012-12-12,35.21,35.8,34.95,35.26,2063877,TSLA,-1
2016-03-04,198.0,204.03,197.5,201.04,5732174,TSLA,1
2013-12-31,152.32,153.2,148.66,150.43,4263838,TSLA,-1
2012-02-07,31.8,31.8,30.82,31.6,939315,TSLA,-1
2014-08-20,254.67,258.74,253.0,255.71,3020975,TSLA,1
2016-07-27,229.34,233.36,226.92,228.49,2365669,TSLA,-1
2017-03-20,260.6,264.55,258.821,261.92,3614294,TSLA,1
2015-06-22,262.15,264.4,255.69,259.79,4561000,TSLA,-1
2015-03-20,197.45,198.99,195.62,198.08,4269400,TSLA,-1
2012-08-22,29.01,30.04,29.01,29.95,775490,TSLA,-1
2014-12-09,209.48,217.73,204.27,216.89,9428797,TSLA,1
2016-08-12,225.41,226.65,224.04,225.61,1480909,TSLA,1
2014-01-10,148.46,148.9,142.25,145.72,7449364,TSLA,-1
2012-04-12,33.77,34.48,32.92,33.44,1033804,TSLA,-1
2014-08-01,226.02,237.5,226.0,233.27,11896312,TSLA,1
2016-05-02,241.5,243.19,234.82,241.8,3252350,TSLA,1
2011-06-14,28.54,29.7,28.52,28.6,1573310,TSLA,-1
2012-09-06,28.0,28.9,27.9,28.55,841643,TSLA,-1
2014-09-30,246.92,247.65,240.12,242.68,4246852,TSLA,1
2012-12-04,34.29,34.8,33.55,33.9,1264211,TSLA,-1
2012-07-30,29.51,30.25,27.21,27.35,2066040,TSLA,-1
2010-12-13,31.64,31.77,30.4,30.55,410331,TSLA,1
2017-04-04,296.89,304.81,294.53,303.68,9975249,TSLA,1
2015-10-21,211.99,214.81,208.8,210.09,4183400,TSLA,-1
2012-04-25,32.07,32.99,32.07,32.91,712133,TSLA,-1
2012-07-05,30.81,31.67,30.8,31.23,1253766,TSLA,-1
2016-10-03,212.3,215.669,208.25,213.7,5321524,TSLA,1
2014-06-17,224.0,235.54,222.85,231.67,13301422,TSLA,1
2013-06-18,101.75,103.98,99.2,103.39,8797344,TSLA,-1
2015-11-19,220.54,226.19,220.3,221.8,2504300,TSLA,1
2012-03-27,37.16,39.95,37.03,37.94,2540053,TSLA,-1
2015-10-02,235.6,247.7,234.93,247.57,4423900,TSLA,1
2017-11-07,301.02,306.5,300.03,306.05,5286320,TSLA,1
2015-07-31,267.6,269.36,265.12,266.15,2222500,TSLA,-1
2014-10-07,258.53,261.46,255.73,259.57,4487025,TSLA,-1
2013-11-26,119.38,122.72,116.1,120.5,13876600,TSLA,-1
2012-03-08,33.11,33.49,33.04,33.07,633267,TSLA,-1
2014-09-04,284.1,291.42,280.4,286.04,8336181,TSLA,1
2017-03-13,244.39,246.85,242.781,246.17,3022625,TSLA,-1
2011-07-14,28.96,28.96,27.25,27.61,1159131,TSLA,-1
2014-07-09,221.27,224.22,219.21,223.06,4117212,TSLA,1
2010-12-29,27.03,28.01,26.5,27.73,3319430,TSLA,-1
2012-07-16,34.32,36.0,33.9,35.96,1743900,TSLA,1
2014-11-04,240.49,242.35,236.53,238.93,3680397,TSLA,1
2011-06-02,28.52,29.32,28.51,28.76,986294,TSLA,-1
2017-06-06,344.7,359.49300000000005,339.97,352.8,11059386,TSLA,1
2013-03-28,38.23,38.24,37.75,37.89,1158652,TSLA,-1
2014-03-20,236.16,239.25,233.36,234.91,3817905,TSLA,1
2015-06-30,264.8,270.92,264.0,268.26,3086935,TSLA,1
2015-03-05,202.85,206.19,200.15,200.63,4877000,TSLA,-1
2012-02-14,31.64,33.79,31.4,33.17,1810775,TSLA,-1
2011-12-16,28.75,28.93,27.98,28.0,1029605,TSLA,-1
2014-10-02,250.2,252.79,245.36,251.42,8999601,TSLA,1
2015-09-10,247.23,250.72,245.33,248.48,2708962,TSLA,-1
2016-11-02,190.05,192.695,187.505,188.02,4253382,TSLA,-1
2011-06-20,26.29,26.46,25.5,26.01,1537709,TSLA,-1
2010-11-17,30.2,30.75,28.61,29.49,749941,TSLA,1
2013-06-24,96.5,102.87,95.3,101.49,7122521,TSLA,1
2017-03-06,247.91,251.7,247.51,251.21,3287229,TSLA,1
2012-01-10,27.44,27.76,27.25,27.62,671732,TSLA,-1
2014-06-13,204.5,206.79,201.58,206.42,3545324,TSLA,1
2012-02-03,30.41,31.33,30.25,31.15,764418,TSLA,-1
2013-08-01,135.0,136.52,132.63,135.55,5315157,TSLA,1
2011-03-08,24.6,24.96,24.0,24.66,1399851,TSLA,-1
2017-08-25,354.24,355.69,347.3,348.05,3475491,TSLA,1
2015-11-17,215.2,216.0,211.4,214.0,2148600,TSLA,-1
2017-06-23,382.45,386.99,379.345,383.45,6426666,TSLA,1
2010-11-18,30.67,30.74,28.92,29.89,956248,TSLA,-1
2015-09-21,263.98,271.57,255.8,264.2,6120100,TSLA,1
2014-12-15,209.27,209.8,202.67,204.04,5216516,TSLA,-1
2011-03-30,24.11,24.49,23.01,23.71,1223277,TSLA,-1
2016-07-06,210.0,215.23,209.0,214.44,4408957,TSLA,1
2014-01-14,140.51,162.0,136.67,161.27,27789131,TSLA,-1
2014-01-22,177.81,180.32,174.76,178.56,7030302,TSLA,1
2016-04-12,249.5,251.8,243.63,247.82,4913016,TSLA,1
2013-04-12,43.25,45.139,43.05,43.75,3149372,TSLA,-1
2016-08-23,224.32,228.49,222.8,224.84,4115106,TSLA,1
2014-06-25,233.05,237.55,230.24,236.89,5801846,TSLA,1
2016-09-23,205.99,210.18,205.67,207.45,2688442,TSLA,-1
2013-06-04,92.75,96.42,92.4,94.84,8837872,TSLA,-1
2014-10-13,238.57,238.96,221.0,224.59,11271995,TSLA,1
2011-07-21,28.91,29.16,28.1,28.7,1012006,TSLA,-1
2017-10-05,356.0,357.435,351.35,355.14,4168161,TSLA,1
2013-01-02,34.74,35.45,34.705,35.36,1194710,TSLA,-1
2012-10-18,28.99,28.99,27.78,28.04,740947,TSLA,-1
2012-07-20,32.07,32.25,31.25,31.79,1568466,TSLA,1
2013-05-24,92.6,97.95,92.0,97.08,16117872,TSLA,1
2017-06-19,375.0,376.7,367.8,369.8,6472928,TSLA,1
2011-02-10,23.26,23.64,22.81,23.21,836020,TSLA,-1
2010-07-07,16.4,16.63,14.98,15.8,6924914,TSLA,-1
2011-05-10,28.24,28.95,27.91,28.33,1535468,TSLA,1
2014-12-30,223.99,225.65,221.4,222.23,2902982,TSLA,1
2017-04-24,309.22,310.55,306.022,308.03,5078530,TSLA,1
2017-08-30,349.67,353.47,347.0,353.18,3404219,TSLA,1
2011-07-22,28.7,29.54,28.55,29.29,583868,TSLA,-1
2014-08-18,263.25,267.26,259.75,259.94,5845045,TSLA,1
2010-11-08,24.5,25.0,24.03,24.98,509375,TSLA,-1
2012-12-31,33.0,33.97,33.0,33.87,594846,TSLA,1
2013-06-13,99.0,99.28,95.12,98.18,5962843,TSLA,1
2016-05-27,224.99,225.93,220.75,223.04,3081734,TSLA,1
2013-03-01,35.0,35.08,34.25,34.65,1546600,TSLA,-1
2013-07-26,128.14,130.68,126.61,129.39,9636681,TSLA,1
2016-01-21,201.55,203.23,195.02,199.97,2955075,TSLA,1
2012-12-28,33.38,33.65,33.02,33.22,414035,TSLA,-1
2015-03-17,195.43,198.71,193.94,194.73,4894000,TSLA,1
2012-01-24,26.63,27.68,26.44,27.42,857914,TSLA,-1
2017-08-16,363.0,366.5,362.52,362.91,3406736,TSLA,1
2015-12-21,231.69,235.83,231.08,232.56,1953100,TSLA,-1
2016-02-02,192.42,193.12,180.23,182.78,4994163,TSLA,-1
2014-10-17,233.38,234.77,226.55,227.48,10551252,TSLA,1
2015-02-23,214.52,218.2,206.33,207.34,8497684,TSLA,-1
2013-11-15,136.85,137.95,134.35,135.45,9885349,TSLA,-1
2013-09-23,184.48,185.48,177.11,181.11,8185115,TSLA,1
2010-08-04,21.95,22.18,20.85,21.26,920756,TSLA,-1
2011-05-18,26.1,26.47,25.52,26.35,729407,TSLA,1
2017-03-02,249.71,253.28,248.27,250.48,3321711,TSLA,1
2017-08-18,352.91,354.0,345.8,347.46,5397864,TSLA,1
2013-10-31,155.67,162.44,153.3,159.94,9340455,TSLA,-1
2012-04-16,33.58,33.7,32.09,32.25,1099751,TSLA,-1
2010-07-14,17.94,20.15,17.76,19.84,4196110,TSLA,-1
2017-01-13,230.0,237.85,229.59,237.75,5999036,TSLA,1
2013-09-18,167.09,167.45,164.2,166.22,5420460,TSLA,-1
2014-02-25,230.0,259.2,228.45,248.0,32749141,TSLA,1
2012-12-05,33.82,34.19,33.58,33.71,661486,TSLA,-1
2015-02-26,204.0,211.09,202.22,207.19,6472262,TSLA,1
2016-12-07,186.15,193.4,185.0,193.14,5312421,TSLA,-1
2012-01-17,26.66,27.34,26.41,26.6,4651391,TSLA,-1
2013-10-08,184.4,185.93,173.21,174.73,13745964,TSLA,1
2012-10-05,29.7,29.81,28.68,28.89,938670,TSLA,-1
2011-12-21,27.91,28.07,26.03,27.57,1705407,TSLA,-1
2014-07-15,226.84,227.65,218.1,219.58,5726064,TSLA,1
2013-12-17,146.9,154.63,146.32,152.46,10481691,TSLA,-1
2017-01-27,251.38,253.0,248.52,252.96,3041815,TSLA,1
2011-03-10,24.43,24.49,23.73,24.01,1016947,TSLA,-1
2014-09-23,245.22,253.8,245.0,250.41,5659586,TSLA,1
2012-01-18,26.69,26.88,26.25,26.81,1260183,TSLA,-1
2015-03-25,198.5,198.59,192.7,194.3,5730300,TSLA,1
2011-09-14,24.34,24.84,23.79,24.34,830777,TSLA,-1
2013-12-03,132.68,144.94,131.59,144.7,25652319,TSLA,1
2012-03-28,37.79,38.44,37.11,37.85,954970,TSLA,-1
2011-01-19,25.45,25.47,23.75,24.03,2371514,TSLA,-1
2017-01-31,249.24,255.89,247.7,251.93,4052857,TSLA,1
2011-09-20,25.77,26.6,25.67,26.01,1180351,TSLA,-1
2017-08-02,318.94,327.12,311.22,325.89,12091303,TSLA,1
2010-10-29,21.14,21.85,21.05,21.84,278955,TSLA,-1
2015-02-18,204.17,206.17,202.6,204.46,2712570,TSLA,1
2011-11-01,28.4,28.92,28.0,28.88,635775,TSLA,-1
2010-10-27,21.25,21.38,20.65,21.0,356500,TSLA,-1
2012-06-22,32.6,33.98,32.46,33.79,3047452,TSLA,1
2016-01-12,211.6,213.74,205.31,209.97,2595389,TSLA,1
2010-12-31,26.78,27.0,26.5,26.63,1211883,TSLA,-1
2014-04-10,216.82,217.5,203.79,204.19,7208117,TSLA,1
2010-08-05,21.54,21.55,20.05,20.45,796380,TSLA,-1
2014-05-21,196.18,199.87,194.79,199.45,5286994,TSLA,1
2017-09-13,363.82,368.07,359.59,366.23,4172033,TSLA,1
2017-10-17,350.91,356.22,350.07,355.75,3290317,TSLA,-1
2017-01-20,245.46,246.0,243.01,244.73,3779300,TSLA,-1
2013-12-04,144.32,144.43,137.13,138.95,13136925,TSLA,-1
2013-11-12,144.69,144.7,136.18,137.8,14950855,TSLA,-1
2016-05-13,207.78,211.2,206.7,207.61,2401971,TSLA,1
2017-03-03,250.74,251.9,249.0,251.57,2907840,TSLA,1
2012-06-12,29.23,29.84,28.81,29.66,568994,TSLA,-1
2016-09-07,205.5,206.497,200.71,201.7,2660978,TSLA,1
2017-04-27,311.69,313.09,307.5,308.63,3463268,TSLA,1
2017-09-26,350.93,351.24,340.9,345.25,7150632,TSLA,1
2017-04-18,299.7,300.84,297.9,300.25,2868087,TSLA,-1
2013-02-27,34.41,35.41,34.4,35.1,1959129,TSLA,-1
2013-05-13,80.99,88.0,79.15,87.8,22392386,TSLA,1
2014-05-15,189.98,192.66,185.3,188.59,6045418,TSLA,1
2012-10-12,28.32,28.73,27.5,27.64,987535,TSLA,-1
2017-02-15,280.0,282.24,276.44,279.76,4909892,TSLA,1
2011-06-15,28.44,28.45,27.07,27.32,1346579,TSLA,-1
2011-06-22,27.53,28.25,27.1,27.21,1475533,TSLA,-1
2014-06-06,209.75,210.81,207.18,208.17,3074497,TSLA,1
2012-02-15,33.1,34.41,32.27,33.6,2689141,TSLA,-1
2015-12-24,230.56,231.88,228.28,230.57,710277,TSLA,1
2014-05-30,210.6,214.8,207.02,207.77,5585096,TSLA,-1
2016-04-26,252.05,255.73,249.39,253.74,2776157,TSLA,1
2016-03-21,235.34,239.88,235.0,238.32,5307822,TSLA,-1
2016-05-25,217.91,221.36,216.51,219.58,2514028,TSLA,-1
2011-04-12,25.08,25.21,24.3,24.65,1357401,TSLA,-1
2016-07-01,206.14,218.24,206.0,216.5,4759573,TSLA,1
2017-11-10,302.5,308.36,301.85,302.99,4600097,TSLA,1
2017-11-13,300.13,316.8,299.11,315.4,7536669,TSLA,1
2017-11-14,315.0,316.35,306.9,308.7,5661102,TSLA,-1
2017-11-15,306.01,312.49,301.5,311.3,5909055,TSLA,1
2017-11-16,313.99,318.14,311.3,312.5,5793324,TSLA,1
2017-11-17,325.67,326.67,313.15,315.05,13682753,TSLA,1
2017-11-20,313.79,315.5,304.75,308.74,8247650,TSLA,-1
2017-11-21,310.86,318.23,308.71,317.81,7230570,TSLA,1
2017-11-22,316.77,317.42,311.84,312.6,4890091,TSLA,-1
2017-11-24,313.79,316.41,311.0,315.55,3242220,TSLA,1
2017-11-27,313.25,317.34,309.51,316.81,4524921,TSLA,1
2017-11-28,316.36,320.0,313.92,317.55,4916555,TSLA,1
2017-11-29,317.3,318.0,301.23,307.54,8757414,TSLA,-1
2017-11-30,308.56,310.7,304.54,308.85,4345145,TSLA,1
2017-12-01,305.44,310.32,305.05,306.53,4285954,TSLA,-1
2017-12-04,306.5,308.265,300.61,305.2,5811205,TSLA,-1
2017-12-05,302.0,308.0,301.0,303.7,4628462,TSLA,-1
2017-12-06,300.1,313.39,300.0,313.26,7160938,TSLA,1
2017-12-07,312.0,318.6341,311.05,311.24,4705140,TSLA,-1
2017-12-08,314.6,316.98,311.26,315.13,3442898,TSLA,1
2017-12-11,314.63,329.01,313.75,328.91,7937981,TSLA,1
2017-12-12,330.45,341.44,330.03,341.03,8648534,TSLA,1
2017-12-13,340.93,344.22,336.5,339.03,6189204,TSLA,-1
2017-12-14,341.01,347.44,336.9,337.89,5744750,TSLA,-1
2017-12-15,342.04,343.9,335.76,343.45,6832071,TSLA,1
2017-12-18,344.9,346.73,337.58,338.87,5441450,TSLA,-1
2017-12-19,340.26,341.49,330.3,331.1,6792009,TSLA,-1
2017-12-20,332.69,333.1,325.04,328.98,5937684,TSLA,-1
2017-12-21,329.59,333.74,327.21,331.66,4344701,TSLA,1
2017-12-22,329.51,330.92,324.82,325.2,4186131,TSLA,-1
2017-12-26,323.83,323.94,316.58,317.29,4321909,TSLA,-1
2017-12-27,316.0,317.68,310.75,311.64,4645441,TSLA,-1
2017-12-28,311.75,315.82,309.54,315.36,4294689,TSLA,1
2017-12-29,316.18,316.41,310.0,311.35,3727621,TSLA,-1
2018-01-02,312.0,322.11,311.0,320.53,4326988,TSLA,1
2018-01-03,321.0,325.25,315.55,317.25,4185665,TSLA,-1
2018-01-04,312.87,318.55,305.68,314.62,9915932,TSLA,-1
2018-01-05,316.62,317.24,312.0,316.58,4578729,TSLA,1
2018-01-08,316.0,337.02,315.5,336.41,9777059,TSLA,1
2018-01-09,335.16,338.8,327.4,333.69,7109115,TSLA,-1
2018-01-10,332.2,337.0,330.0,334.8,4236168,TSLA,1
2018-01-11,335.24,344.81,333.26,337.95,6619082,TSLA,1
2018-01-12,338.63,340.41,333.67,336.22,4805025,TSLA,-1
2018-01-16,337.54,345.0,334.8,340.06,6392397,TSLA,1
2018-01-17,340.47,349.0,339.75,347.16,7062337,TSLA,1
2018-01-18,345.67,352.3,343.74,344.57,5619990,TSLA,-1
2018-01-19,345.0,350.59,342.6,350.02,4812052,TSLA,1
2018-01-22,349.4,357.83,349.2,351.56,6157941,TSLA,1
2018-01-23,360.0,360.5,351.0,352.79,5428872,TSLA,1
2018-01-24,354.58,354.75,343.52,345.89,5251654,TSLA,-1
2018-01-25,348.27,349.2,336.4,337.64,6640964,TSLA,-1
2018-01-26,341.5,344.0,335.71,342.85,4515013,TSLA,1
2018-01-29,339.85,350.85,338.28,349.53,4722025,TSLA,1
2018-01-30,345.14,348.27,342.17,345.82,4696465,TSLA,-1
2018-01-31,347.51,356.19,345.19,354.31,6076998,TSLA,1
2018-02-01,351.0,359.66,348.63,349.25,4163194,TSLA,-1
2018-02-02,348.44,351.95,340.51,343.75,3674909,TSLA,-1
2018-02-05,337.97,344.47,333.0,333.13,4053777,TSLA,-1
2018-02-06,325.21,336.22,323.5,333.97,4937928,TSLA,1
2018-02-07,338.99,346.0,335.66,345.0,5846823,TSLA,1
2018-02-08,343.31,348.62,314.6,315.23,9996464,TSLA,-1
2018-02-09,319.93,320.98,294.76,310.42,12795099,TSLA,-1
2018-02-12,316.13,318.08,306.25,315.73,6166161,TSLA,1
2018-02-13,315.02,324.19,312.51,323.66,4506915,TSLA,1
2018-02-14,320.84,326.17,318.52,322.31,3930911,TSLA,-1
2018-02-15,324.5,334.12,322.4,334.07,5892048,TSLA,1
2018-02-16,332.5,343.12,331.64,335.49,5585810,TSLA,1
2018-02-20,334.47,340.84,331.5,334.77,3996951,TSLA,-1
2018-02-21,336.03,339.69,333.17,333.3,3181755,TSLA,-1
2018-02-22,335.53,347.44,334.75,346.17,6940349,TSLA,1
2018-02-23,347.83,354.99,347.1,352.05,5790795,TSLA,1
2018-02-26,353.5,359.0,352.36,357.42,4312871,TSLA,1
2018-02-27,356.25,359.99,350.01,350.99,4761537,TSLA,-1
2018-02-28,352.57,355.24,342.22,343.06,6042895,TSLA,-1
2018-03-01,345.01,348.67,330.07,330.93,6885601,TSLA,-1
2018-03-02,326.98,335.22,322.97,335.12,5092829,TSLA,1
2018-03-05,332.39,337.75,329.29,333.35,3823769,TSLA,-1
2018-03-06,333.75,336.37,327.03,328.2,4285744,TSLA,-1
2018-03-07,325.44,332.5,321.74,332.3,5007297,TSLA,1
2018-03-08,332.86,333.3,326.27,329.1,3476944,TSLA,-1
2018-03-09,324.1,328.49,322.37,327.17,5479716,TSLA,-1
2018-03-12,328.61,347.21,326.5,345.51,8212156,TSLA,1
2018-03-13,328.61,347.21,326.5,341.84,5932110,TSLA,-1
2018-03-14,336.76,339.81,323.93,326.63,7932511,TSLA,-1
2018-03-15,329.38,332.85,321.1,325.6,6366922,TSLA,-1
2018-03-16,322.93,327.4,319.07,321.35,6058612,TSLA,-1
2018-03-19,316.5,320.75,309.67,313.56,7440766,TSLA,-1
2018-03-20,314.87,316.25,308.76,310.55,4726182,TSLA,-1
2018-03-21,310.25,322.44,310.19,316.53,5927881,TSLA,1
2018-03-22,313.89,318.82,308.18,309.1,4914307,TSLA,-1
2018-03-23,311.25,311.25,300.45,301.54,6600538,TSLA,-1
2018-03-26,307.34,307.59,291.36,304.18,8324639,TSLA,1
2018-03-27,304.0,304.27,277.18,279.18,13696168,TSLA,-1
2018-03-28,264.58,268.68,252.1,257.78,21001437,TSLA,-1
2018-03-29,256.49,270.96,248.21,266.13,15170749,TSLA,1
2018-04-02,256.26,260.33,244.59,252.48,16113968,TSLA,-1
2018-04-03,269.82,273.35,254.49,267.53,18844384,TSLA,1
2018-04-04,252.78,288.37,252.0,286.94,19896746,TSLA,1
2018-04-05,289.34,306.26,288.2,305.72,19121101,TSLA,1
2018-04-06,301.0,309.28,295.5,299.3,13520286,TSLA,-1
2018-04-09,300.37,309.5,289.21,289.66,10249805,TSLA,-1
2018-04-10,298.97,307.1,293.68,304.7,11024259,TSLA,1
2018-04-11,300.74,308.98,299.66,300.93,7482945,TSLA,-1
2018-04-12,302.32,303.95,293.68,294.08,7608769,TSLA,-1
2018-04-13,303.6,303.95,295.98,300.34,7327223,TSLA,1
2018-04-16,299.0,299.66,289.01,291.21,6338488,TSLA,-1
2018-04-17,288.87,292.17,282.51,287.69,7000023,TSLA,-1
2018-04-18,291.08,300.24,288.16,293.35,6557700,TSLA,1
2018-04-19,291.08,301.01,288.55,300.08,6090599,TSLA,1
2018-04-20,295.17,299.98,289.75,290.24,5627928,TSLA,-1
2018-04-23,291.29,291.62,282.33,283.37,4893378,TSLA,-1
2018-04-24,285.0,287.09,278.46,283.46,5685308,TSLA,1
2018-04-25,283.5,285.16,277.25,280.69,4013574,TSLA,-1
2018-04-26,278.75,285.79,276.5,285.48,4356013,TSLA,1
2018-04-27,285.37,294.47,283.83,294.08,4364626,TSLA,1
2018-04-30,293.61,298.73,292.5,293.9,4228172,TSLA,-1
2018-05-01,293.51,300.82,293.22,299.92,4625603,TSLA,1
2018-05-02,298.57,306.85,297.78,301.15,8970370,TSLA,1
2018-05-03,278.79,288.04,275.23,284.45,17352130,TSLA,-1
2018-05-04,283.0,296.86,279.52,294.09,8569354,TSLA,1
2018-05-07,297.5,305.96,295.17,302.77,8678224,TSLA,1
2018-05-08,300.8,307.75,299.0,301.97,5930000,TSLA,-1
2018-05-09,300.41,307.01,300.05,306.85,5727365,TSLA,1
2018-05-10,307.5,312.99,304.11,305.02,5651561,TSLA,-1
2018-05-11,307.7,308.88,299.08,301.06,4679649,TSLA,-1
2018-05-14,303.32,304.94,291.62,291.97,7286804,TSLA,-1
2018-05-15,285.01,286.96,280.5,284.18,9519173,TSLA,-1
2018-05-16,283.83,288.81,281.56,286.48,5674019,TSLA,1
2018-05-17,285.9,289.19,283.97,284.54,4420612,TSLA,-1
2018-05-18,284.65,284.65,274.0,276.82,7251887,TSLA,-1
2018-05-21,281.33,291.49,281.3,284.49,9182571,TSLA,1
2018-05-22,287.76,288.0,273.42,275.01,8945756,TSLA,-1
2018-05-23,277.76,279.91,274.0,279.07,5985053,TSLA,1
2018-05-24,278.4,281.11,274.89,277.85,4176708,TSLA,-1
2018-05-25,277.63,279.64,275.61,278.85,3875082,TSLA,1
2018-05-29,278.51,286.5,276.15,283.76,5666640,TSLA,1
2018-05-30,283.29,295.01,281.6,291.72,7489686,TSLA,1
2018-05-31,287.21,290.37,282.93,284.73,5919721,TSLA,-1
2018-06-01,285.86,291.95,283.84,291.82,5424386,TSLA,1
2018-06-04,294.34,299.0,293.55,296.74,4797810,TSLA,1
2018-06-05,297.7,297.8,286.74,291.13,5995157,TSLA,-1
2018-06-06,300.5,322.17,297.48,319.5,18767269,TSLA,1
2018-06-07,316.15,330.0,313.58,316.09,14345271,TSLA,-1
2018-06-08,319.0,324.48,317.15,317.66,8205202,TSLA,1
2018-06-11,322.51,334.66,322.5,332.1,13183473,TSLA,1
2018-06-12,344.7,354.97,338.0,342.77,22347403,TSLA,1
2018-06-13,346.71,347.2,339.8,344.78,9469804,TSLA,1
2018-06-14,347.63,358.75,346.6,357.72,10981023,TSLA,1
2018-06-15,353.84,364.67,351.25,358.17,10848254,TSLA,1
2018-06-18,355.4,373.73,354.5,370.83,12073226,TSLA,1
2018-06-19,365.16,370.0,346.25,352.55,12761903,TSLA,-1
2018-06-20,358.04,364.38,352.0,362.22,8383656,TSLA,1
2018-06-21,362.0,366.21,346.27,347.51,7967145,TSLA,-1
2018-06-22,351.54,352.25,332.0,333.63,10266059,TSLA,-1
2018-06-25,330.12,338.47,327.5,333.01,6931304,TSLA,-1
2018-06-26,336.05,343.55,325.8,342.0,7452487,TSLA,1
2018-06-27,345.0,350.79,339.5,344.5,8333727,TSLA,1
2018-06-28,348.66,357.02,346.11,349.93,8398005,TSLA,1
2018-06-29,353.33,353.86,342.41,342.95,6492396,TSLA,-1
2018-07-02,360.07,364.78,329.85,335.07,18759765,TSLA,-1
2018-07-03,331.75,332.49,309.69,310.86,12282638,TSLA,-1
2018-07-05,313.76,314.39,296.22,309.16,17476374,TSLA,-1
2018-07-06,304.95,312.07,302.0,308.9,8865451,TSLA,-1
2018-07-09,311.99,318.52,308.0,318.51,7596753,TSLA,1
2018-07-10,324.56,327.68,319.2,322.47,9471498,TSLA,1
2018-07-11,315.8,321.94,315.07,318.96,4884076,TSLA,-1
2018-07-12,321.43,323.23,312.77,316.71,5721166,TSLA,-1
2018-07-13,315.58,319.58,309.25,318.87,5875770,TSLA,1
2018-07-16,311.71,315.16,306.25,310.1,7818655,TSLA,-1
2018-07-17,308.81,324.74,308.5,322.69,6996232,TSLA,1
2018-07-18,325.0,325.5,316.25,323.85,5624211,TSLA,1
2018-07-19,316.33,323.54,314.01,320.23,5915345,TSLA,-1
2018-07-20,321.23,323.24,311.71,313.58,5166547,TSLA,-1
2018-07-23,301.84,305.5,292.86,303.2,10992947,TSLA,-1
2018-07-24,304.42,307.72,292.55,297.43,9590784,TSLA,-1
2018-07-25,296.74,309.62,294.5,308.74,7094180,TSLA,1
2018-07-26,304.85,310.7,303.64,306.65,4630522,TSLA,-1
2018-07-27,307.25,307.69,295.34,297.18,5703326,TSLA,-1
2018-07-30,295.9,296.1,286.13,290.17,6814072,TSLA,-1
2018-07-31,292.25,298.32,289.07,298.14,5076916,TSLA,1
2018-08-01,297.99,303.0,293.0,300.84,10129430,TSLA,1
2018-08-02,328.44,349.99,323.16,349.54,23214962,TSLA,1
2018-08-03,347.81,355.0,342.53,348.17,13656486,TSLA,-1
2018-08-06,345.46,354.98,341.82,341.99,8564331,TSLA,-1
2018-08-07,343.84,387.46,339.15,379.57,30875768,TSLA,1
2018-08-08,369.09,382.64,367.12,370.34,24571163,TSLA,-1
2018-08-09,365.55,367.01,345.73,352.45,17183811,TSLA,-1
2018-08-10,354.0,360.0,346.0,355.49,11552044,TSLA,1
2018-08-13,361.13,363.19,349.02,356.41,10463881,TSLA,1
2018-08-14,358.45,359.2,347.1,347.64,6986427,TSLA,-1
2018-08-15,341.91,344.49,332.14,338.69,9101258,TSLA,-1
2018-08-16,339.91,342.28,333.82,335.45,6064033,TSLA,-1
2018-08-17,323.5,326.77,303.53,305.5,18958612,TSLA,-1
2018-08-20,291.7,308.5,288.2,308.44,17402335,TSLA,1
2018-08-21,310.61,324.79,309.0,321.9,13172230,TSLA,1
2018-08-22,320.87,323.88,314.67,321.64,5945955,TSLA,-1
2018-08-23,319.14,327.32,318.1,320.1,5147286,TSLA,-1
